repeat,fold,model,stage,search_strategy,threshold,best_inner_score,best_params,mcc,balanced_accuracy,f1,recall,specificity,precision,tn,fp,fn,tp,roc_auc,pr_auc
4,1,lda,tuned_rncv_full_features,optuna,0.5,0.6341616063650397,"{""model__shrinkage"": 0.5, ""model__solver"": ""lsqr""}",0.755507463439817,0.8745819397993311,0.8636363636363636,0.8260869565217391,0.9230769230769231,0.9047619047619048,24,2,4,19,0.9230769230769231,0.9376187297955032
4,1,rf,tuned_rncv_full_features,optuna,0.5,0.6441454984894919,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__min_samples_split"": 2, ""model__n_estimators"": 100}",0.7130912633061056,0.8553511705685619,0.8444444444444444,0.8260869565217391,0.8846153846153846,0.8636363636363636,23,3,4,19,0.9163879598662208,0.933891054102388
4,1,lightgbm,tuned_rncv_full_features,optuna,0.5,0.6466114522355603,"{""model__colsample_bytree"": 0.733805541779825, ""model__learning_rate"": 0.11220754926810736, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__num_leaves"": 64, ""model__subsample"": 0.7744701115567083}",0.6327220837212335,0.8168896321070234,0.8085106382978723,0.8260869565217391,0.8076923076923077,0.7916666666666666,21,5,4,19,0.8963210702341138,0.9148570615457141
4,1,xgboost,tuned_rncv_full_features,optuna,0.5,0.6572217968085541,"{""model__colsample_bytree"": 0.775867522606112, ""model__learning_rate"": 0.08003333613724947, ""model__max_depth"": 4, ""model__n_estimators"": 150, ""model__reg_lambda"": 4.057948812982134, ""model__subsample"": 0.6472801445058393}",0.6722408026755853,0.8361204013377926,0.8260869565217391,0.8260869565217391,0.8461538461538461,0.8260869565217391,22,4,4,19,0.9113712374581939,0.922356415007626
4,1,catboost,tuned_rncv_full_features,optuna,0.5,0.6653257312296135,"{""model__depth"": 4, ""model__iterations"": 200, ""model__l2_leaf_reg"": 19.123793043609805, ""model__learning_rate"": 0.019745202870495134}",0.6722408026755853,0.8361204013377926,0.8260869565217391,0.8260869565217391,0.8461538461538461,0.8260869565217391,22,4,4,19,0.9096989966555183,0.9303502789368989
4,2,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.6632639469428646,"{""model__C"": 0.09355295603920073, ""model__l1_ratio"": 0.303723100348241}",0.7525252525252525,0.8762626262626263,0.8636363636363636,0.8636363636363636,0.8888888888888888,0.8636363636363636,24,3,3,19,0.9360269360269361,0.9107042625495342
4,2,gnb,tuned_rncv_full_features,optuna,0.5,0.5340472095897737,"{""model__var_smoothing"": 9.08189674328223e-08}",0.5826649402545865,0.7878787878787878,0.7843137254901961,0.9090909090909091,0.6666666666666666,0.6896551724137931,18,9,2,20,0.8872053872053872,0.8770975349774951
4,2,lda,tuned_rncv_full_features,optuna,0.5,0.7026321177415747,"{""model__shrinkage"": 0.1, ""model__solver"": ""lsqr""}",0.7106690545187014,0.8535353535353536,0.8372093023255814,0.8181818181818182,0.8888888888888888,0.8571428571428571,24,3,4,18,0.9191919191919192,0.9043289254533733
4,2,rf,tuned_rncv_full_features,optuna,0.5,0.6815969598659452,"{""model__max_depth"": 15, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 15, ""model__n_estimators"": 200}",0.627757664824853,0.8122895622895623,0.7906976744186046,0.7727272727272727,0.8518518518518519,0.8095238095238095,23,4,5,17,0.9090909090909091,0.8722381392609017
4,2,lightgbm,tuned_rncv_full_features,optuna,0.5,0.6374070482597154,"{""model__colsample_bytree"": 0.6670004900958845, ""model__learning_rate"": 0.008317835969409316, ""model__max_depth"": 5, ""model__n_estimators"": 300, ""model__num_leaves"": 71, ""model__subsample"": 0.6527552078841818}",0.5875420875420876,0.7937710437710437,0.7727272727272727,0.7727272727272727,0.8148148148148148,0.7727272727272727,22,5,5,17,0.9040404040404041,0.8832746719147758
4,2,xgboost,tuned_rncv_full_features,optuna,0.5,0.6777365655501892,"{""model__colsample_bytree"": 0.6335846048450298, ""model__learning_rate"": 0.009390565015431012, ""model__max_depth"": 10, ""model__n_estimators"": 350, ""model__reg_lambda"": 3.8337611062567976, ""model__subsample"": 0.7703021992255085}",0.5875420875420876,0.7937710437710437,0.7727272727272727,0.7727272727272727,0.8148148148148148,0.7727272727272727,22,5,5,17,0.8956228956228957,0.8765572996522193
4,2,catboost,tuned_rncv_full_features,optuna,0.5,0.6934546740536808,"{""model__depth"": 8, ""model__iterations"": 800, ""model__l2_leaf_reg"": 3.494741673649248, ""model__learning_rate"": 0.005730704830352864}",0.5875420875420876,0.7937710437710437,0.7727272727272727,0.7727272727272727,0.8148148148148148,0.7727272727272727,22,5,5,17,0.8855218855218855,0.8557685470426464
4,3,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.7327367026447088,"{""model__C"": 0.29666609768128555, ""model__l1_ratio"": 0.4903823333643344}",0.5427663841159265,0.7604895104895104,0.717948717948718,0.6363636363636364,0.8846153846153846,0.8235294117647058,23,3,8,14,0.8653846153846154,0.8287842192166768
4,3,gnb,tuned_rncv_full_features,optuna,0.5,0.6901844791216584,"{""model__var_smoothing"": 1.1777728600887797e-08}",0.3344968040028363,0.6678321678321678,0.6521739130434783,0.6818181818181818,0.6538461538461539,0.625,17,9,7,15,0.7045454545454546,0.6696123433605289
4,3,lda,tuned_rncv_full_features,optuna,0.5,0.7017588035715621,"{""model__shrinkage"": ""auto"", ""model__solver"": ""lsqr""}",0.5427663841159265,0.7604895104895104,0.717948717948718,0.6363636363636364,0.8846153846153846,0.8235294117647058,23,3,8,14,0.8513986013986015,0.825742713850039
4,3,rf,tuned_rncv_full_features,optuna,0.5,0.672075967797381,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__min_samples_split"": 4, ""model__n_estimators"": 500}",0.49660854465066,0.7412587412587412,0.7,0.6363636363636364,0.8461538461538461,0.7777777777777778,22,4,8,14,0.8548951048951049,0.8354139824326989
4,3,lightgbm,tuned_rncv_full_features,optuna,0.5,0.6179214223802229,"{""model__colsample_bytree"": 0.7876007854941768, ""model__learning_rate"": 0.07232113029820815, ""model__max_depth"": 10, ""model__n_estimators"": 600, ""model__num_leaves"": 48, ""model__subsample"": 0.8709483885166645}",0.4530333378893933,0.7255244755244755,0.6976744186046512,0.6818181818181818,0.7692307692307693,0.7142857142857143,20,6,7,15,0.8146853146853147,0.8088865656115507
4,3,xgboost,tuned_rncv_full_features,optuna,0.5,0.633036706206919,"{""model__colsample_bytree"": 0.8273797125155746, ""model__learning_rate"": 0.026831995770468717, ""model__max_depth"": 6, ""model__n_estimators"": 250, ""model__reg_lambda"": 0.09670513914020872, ""model__subsample"": 0.6771029626298279}",0.5379391211744428,0.763986013986014,0.7317073170731707,0.6818181818181818,0.8461538461538461,0.7894736842105263,22,4,7,15,0.8531468531468531,0.8340070117062583
4,3,catboost,tuned_rncv_full_features,optuna,0.5,0.6509815190820657,"{""model__depth"": 10, ""model__iterations"": 700, ""model__l2_leaf_reg"": 0.4738039414651916, ""model__learning_rate"": 0.00395624225691866}",0.5829752480681661,0.7832167832167831,0.75,0.6818181818181818,0.8846153846153846,0.8333333333333334,23,3,7,15,0.8426573426573427,0.8136428774522785
